"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Vehicles","Desc_Distintiu_Ambiental","Nombre"
2021,1,"Ciutat Vella",3,"la Barceloneta",33,"Altres vehicles","Sense distintiu mediambiental",1
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Turismes","Sense distintiu mediambiental",53
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Turismes","Etiqueta B - Groga",66
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Turismes","Etiqueta C - Verda",78
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Turismes","Etiqueta E - Eco",6
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Turismes","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Motos","Sense distintiu mediambiental",14
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Motos","Etiqueta B - Groga",14
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Motos","Etiqueta C - Verda",91
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Motos","No consta",2
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Ciclomotors","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Ciclomotors","Etiqueta B - Groga",13
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Ciclomotors","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Furgonetes","Sense distintiu mediambiental",6
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Furgonetes","Etiqueta B - Groga",8
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Furgonetes","Etiqueta C - Verda",6
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Camions","Sense distintiu mediambiental",1
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Camions","Etiqueta B - Groga",2
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Altres vehicles","Sense distintiu mediambiental",2
2021,1,"Ciutat Vella",3,"la Barceloneta",34,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Turismes","Sense distintiu mediambiental",45
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Turismes","Etiqueta B - Groga",93
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Turismes","Etiqueta C - Verda",106
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Turismes","Etiqueta E - Eco",6
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Turismes","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Motos","Sense distintiu mediambiental",15
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Motos","Etiqueta B - Groga",13
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Motos","Etiqueta C - Verda",90
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Motos","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Ciclomotors","Sense distintiu mediambiental",22
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Ciclomotors","Etiqueta B - Groga",17
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Ciclomotors","Etiqueta C - Verda",3
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Ciclomotors","No consta",2
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Furgonetes","Sense distintiu mediambiental",8
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Furgonetes","Etiqueta B - Groga",9
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Furgonetes","Etiqueta C - Verda",8
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Furgonetes","Etiqueta E - Eco",1
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Camions","Sense distintiu mediambiental",3
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Camions","Etiqueta B - Groga",2
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Altres vehicles","Sense distintiu mediambiental",3
2021,1,"Ciutat Vella",3,"la Barceloneta",35,"Altres vehicles","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Turismes","Sense distintiu mediambiental",44
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Turismes","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Turismes","Etiqueta B - Groga",76
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Turismes","Etiqueta C - Verda",122
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Turismes","Etiqueta E - Eco",8
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Turismes","No consta",8
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Motos","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Motos","Etiqueta 0 - Zero emissions - Blava",377
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Motos","Etiqueta B - Groga",14
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Motos","Etiqueta C - Verda",88
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Motos","No consta",2
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Ciclomotors","Sense distintiu mediambiental",16
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Ciclomotors","Etiqueta 0 - Zero emissions - Blava",184
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Ciclomotors","Etiqueta B - Groga",21
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Ciclomotors","Etiqueta C - Verda",3
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Furgonetes","Sense distintiu mediambiental",11
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Furgonetes","Etiqueta B - Groga",8
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Furgonetes","Etiqueta C - Verda",11
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Furgonetes","Etiqueta E - Eco",1
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Furgonetes","No consta",4
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Camions","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Camions","Etiqueta B - Groga",3
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Camions","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Camions","No consta",2
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Altres vehicles","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",3,"la Barceloneta",36,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Turismes","Sense distintiu mediambiental",51
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Turismes","Etiqueta B - Groga",95
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Turismes","Etiqueta C - Verda",107
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Turismes","Etiqueta E - Eco",12
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Turismes","No consta",5
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Motos","Sense distintiu mediambiental",18
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Motos","Etiqueta B - Groga",12
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Motos","Etiqueta C - Verda",126
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Motos","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Ciclomotors","Sense distintiu mediambiental",26
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Ciclomotors","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Ciclomotors","Etiqueta B - Groga",21
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Ciclomotors","Etiqueta C - Verda",5
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Furgonetes","Sense distintiu mediambiental",7
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Furgonetes","Etiqueta B - Groga",21
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Furgonetes","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Furgonetes","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Camions","Sense distintiu mediambiental",2
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Camions","Etiqueta B - Groga",2
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Camions","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Altres vehicles","Sense distintiu mediambiental",7
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",3,"la Barceloneta",37,"Altres vehicles","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Turismes","Sense distintiu mediambiental",49
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Turismes","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Turismes","Etiqueta B - Groga",88
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Turismes","Etiqueta C - Verda",100
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Turismes","Etiqueta E - Eco",13
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Turismes","No consta",5
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Motos","Sense distintiu mediambiental",15
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Motos","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Motos","Etiqueta B - Groga",10
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Motos","Etiqueta C - Verda",112
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Motos","No consta",2
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Ciclomotors","Sense distintiu mediambiental",15
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Ciclomotors","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Ciclomotors","Etiqueta B - Groga",12
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Ciclomotors","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Furgonetes","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Furgonetes","Etiqueta B - Groga",12
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Furgonetes","Etiqueta C - Verda",6
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Camions","Sense distintiu mediambiental",4
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Camions","Etiqueta B - Groga",2
2021,1,"Ciutat Vella",3,"la Barceloneta",38,"Altres vehicles","Sense distintiu mediambiental",6
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Turismes","Sense distintiu mediambiental",43
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Turismes","Etiqueta 0 - Zero emissions - Blava",3
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Turismes","Etiqueta B - Groga",113
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Turismes","Etiqueta C - Verda",106
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Turismes","Etiqueta E - Eco",9
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Turismes","No consta",4
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Motos","Sense distintiu mediambiental",23
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Motos","Etiqueta B - Groga",24
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Motos","Etiqueta C - Verda",114
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Ciclomotors","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Ciclomotors","Etiqueta B - Groga",17
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Ciclomotors","Etiqueta C - Verda",2
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Furgonetes","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Furgonetes","Etiqueta B - Groga",12
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Furgonetes","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Camions","Sense distintiu mediambiental",1
2021,1,"Ciutat Vella",3,"la Barceloneta",39,"Altres vehicles","Sense distintiu mediambiental",4
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Turismes","Sense distintiu mediambiental",48
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Turismes","Etiqueta B - Groga",79
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Turismes","Etiqueta C - Verda",95
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Turismes","Etiqueta E - Eco",12
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Turismes","No consta",3
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Motos","Sense distintiu mediambiental",20
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Motos","Etiqueta B - Groga",15
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Motos","Etiqueta C - Verda",86
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Ciclomotors","Sense distintiu mediambiental",16
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Ciclomotors","Etiqueta B - Groga",10
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Ciclomotors","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Furgonetes","Sense distintiu mediambiental",6
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Furgonetes","Etiqueta B - Groga",13
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Furgonetes","Etiqueta C - Verda",2
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Furgonetes","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Camions","Sense distintiu mediambiental",4
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Camions","Etiqueta B - Groga",4
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Altres vehicles","Sense distintiu mediambiental",16
2021,1,"Ciutat Vella",3,"la Barceloneta",40,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Turismes","Sense distintiu mediambiental",76
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Turismes","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Turismes","Etiqueta B - Groga",91
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Turismes","Etiqueta C - Verda",103
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Turismes","Etiqueta E - Eco",10
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Turismes","No consta",3
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Motos","Sense distintiu mediambiental",19
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Motos","Etiqueta B - Groga",37
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Motos","Etiqueta C - Verda",122
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Motos","No consta",2
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Ciclomotors","Sense distintiu mediambiental",22
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Ciclomotors","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Ciclomotors","Etiqueta B - Groga",25
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Ciclomotors","Etiqueta C - Verda",7
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Furgonetes","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Furgonetes","Etiqueta B - Groga",8
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Furgonetes","Etiqueta C - Verda",5
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Camions","Sense distintiu mediambiental",4
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Camions","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Camions","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Altres vehicles","Sense distintiu mediambiental",6
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",3,"la Barceloneta",41,"Altres vehicles","No consta",1
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Turismes","Sense distintiu mediambiental",56
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Turismes","Etiqueta B - Groga",127
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Turismes","Etiqueta C - Verda",140
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Turismes","Etiqueta E - Eco",11
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Turismes","No consta",2
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Motos","Sense distintiu mediambiental",31
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Motos","Etiqueta B - Groga",27
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Motos","Etiqueta C - Verda",115
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Motos","No consta",2
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Ciclomotors","Sense distintiu mediambiental",21
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Ciclomotors","Etiqueta B - Groga",23
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Ciclomotors","Etiqueta C - Verda",3
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Furgonetes","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Furgonetes","Etiqueta B - Groga",16
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Furgonetes","Etiqueta C - Verda",9
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Furgonetes","Etiqueta E - Eco",2
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Camions","Sense distintiu mediambiental",5
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Camions","Etiqueta B - Groga",3
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Camions","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Altres vehicles","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",3,"la Barceloneta",42,"Altres vehicles","Etiqueta C - Verda",2
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Turismes","Sense distintiu mediambiental",69
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Turismes","Etiqueta 0 - Zero emissions - Blava",5
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Turismes","Etiqueta B - Groga",104
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Turismes","Etiqueta C - Verda",152
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Turismes","Etiqueta E - Eco",30
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Turismes","No consta",5
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Motos","Sense distintiu mediambiental",29
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Motos","Etiqueta 0 - Zero emissions - Blava",107
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Motos","Etiqueta B - Groga",33
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Motos","Etiqueta C - Verda",151
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Motos","No consta",2
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Ciclomotors","Sense distintiu mediambiental",17
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Ciclomotors","Etiqueta 0 - Zero emissions - Blava",3801
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Ciclomotors","Etiqueta B - Groga",22
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Ciclomotors","Etiqueta C - Verda",2
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Furgonetes","Sense distintiu mediambiental",12
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Furgonetes","Etiqueta 0 - Zero emissions - Blava",3
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Furgonetes","Etiqueta B - Groga",13
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Furgonetes","Etiqueta C - Verda",3
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Furgonetes","Etiqueta E - Eco",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Camions","Sense distintiu mediambiental",9
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Camions","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Camions","Etiqueta C - Verda",3
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Altres vehicles","Sense distintiu mediambiental",13
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Turismes","Sense distintiu mediambiental",65
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Turismes","Etiqueta B - Groga",85
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Turismes","Etiqueta C - Verda",130
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Turismes","Etiqueta E - Eco",9
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Turismes","No consta",4
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Motos","Sense distintiu mediambiental",45
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Motos","Etiqueta B - Groga",22
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Motos","Etiqueta C - Verda",125
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Motos","No consta",3
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Ciclomotors","Sense distintiu mediambiental",17
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Ciclomotors","Etiqueta B - Groga",29
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Furgonetes","Sense distintiu mediambiental",10
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Furgonetes","Etiqueta B - Groga",16
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Furgonetes","Etiqueta C - Verda",4
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Furgonetes","No consta",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Camions","Sense distintiu mediambiental",6
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Camions","Etiqueta B - Groga",3
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Camions","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Camions","No consta",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Altres vehicles","Sense distintiu mediambiental",6
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Altres vehicles","Etiqueta C - Verda",3
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Turismes","Sense distintiu mediambiental",71
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Turismes","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Turismes","Etiqueta B - Groga",102
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Turismes","Etiqueta C - Verda",124
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Turismes","Etiqueta E - Eco",16
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Turismes","No consta",6
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Motos","Sense distintiu mediambiental",37
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Motos","Etiqueta 0 - Zero emissions - Blava",2
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Motos","Etiqueta B - Groga",33
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Motos","Etiqueta C - Verda",145
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Motos","No consta",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Ciclomotors","Sense distintiu mediambiental",21
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Ciclomotors","Etiqueta B - Groga",29
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Ciclomotors","Etiqueta C - Verda",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Furgonetes","Sense distintiu mediambiental",21
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Furgonetes","Etiqueta B - Groga",20
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Furgonetes","Etiqueta C - Verda",2
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Camions","Sense distintiu mediambiental",6
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Camions","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Camions","No consta",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Altres vehicles","Sense distintiu mediambiental",7
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Altres vehicles","Etiqueta B - Groga",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Turismes","Sense distintiu mediambiental",62
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Turismes","Etiqueta 0 - Zero emissions - Blava",1
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Turismes","Etiqueta B - Groga",109
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Turismes","Etiqueta C - Verda",88
