"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Vehicles","Antiguitat","Nombre"
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Furgonetes","D'11 a 20 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Furgonetes","Més de 20 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Camions","D'11 a 20 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Altres vehicles","2 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Altres vehicles","7 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Altres vehicles","D'11 a 20 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","Menys d'un any d'antiguitat",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","1 any",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","2 anys",20
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","3 anys",19
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","4 anys",17
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","5 anys",23
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","6 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","7 anys",13
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","8 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","9 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","10 anys",15
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","D'11 a 20 anys",154
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Turismes","Més de 20 anys",31
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","Menys d'un any d'antiguitat",14
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","1 any",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","2 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","3 anys",16
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","4 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","5 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","6 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","7 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","8 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","9 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","10 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","D'11 a 20 anys",58
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Motos","Més de 20 anys",29
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Ciclomotors","4 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Ciclomotors","10 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Ciclomotors","D'11 a 20 anys",38
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Ciclomotors","Més de 20 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Furgonetes","3 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Furgonetes","5 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Furgonetes","6 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Furgonetes","7 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Furgonetes","8 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Furgonetes","9 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Furgonetes","D'11 a 20 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Furgonetes","Més de 20 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Camions","D'11 a 20 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Camions","Més de 20 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Altres vehicles","2 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Altres vehicles","D'11 a 20 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Altres vehicles","Més de 20 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","Menys d'un any d'antiguitat",15
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","1 any",21
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","2 anys",18
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","3 anys",20
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","4 anys",18
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","5 anys",30
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","6 anys",13
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","7 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","8 anys",15
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","9 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","10 anys",18
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","D'11 a 20 anys",155
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Turismes","Més de 20 anys",54
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","Menys d'un any d'antiguitat",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","1 any",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","2 anys",14
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","3 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","4 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","5 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","6 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","7 anys",5
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","8 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","9 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","10 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","D'11 a 20 anys",57
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Motos","Més de 20 anys",24
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Ciclomotors","Menys d'un any d'antiguitat",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Ciclomotors","4 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Ciclomotors","6 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Ciclomotors","8 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Ciclomotors","D'11 a 20 anys",21
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Ciclomotors","Més de 20 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Furgonetes","3 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Furgonetes","4 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Furgonetes","5 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Furgonetes","7 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Furgonetes","10 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Furgonetes","D'11 a 20 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Furgonetes","Més de 20 anys",5
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Camions","9 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Camions","D'11 a 20 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Camions","Més de 20 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Altres vehicles","Menys d'un any d'antiguitat",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Altres vehicles","3 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Altres vehicles","5 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Altres vehicles","D'11 a 20 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Altres vehicles","Més de 20 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","Menys d'un any d'antiguitat",19
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","1 any",23
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","2 anys",17
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","3 anys",23
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","4 anys",15
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","5 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","6 anys",16
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","7 anys",14
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","8 anys",20
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","9 anys",15
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","10 anys",20
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","D'11 a 20 anys",155
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Turismes","Més de 20 anys",31
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","Menys d'un any d'antiguitat",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","1 any",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","2 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","3 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","4 anys",11
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","5 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","6 anys",5
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","7 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","8 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","9 anys",5
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","10 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","D'11 a 20 anys",47
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Motos","Més de 20 anys",22
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","Menys d'un any d'antiguitat",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","2 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","3 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","5 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","6 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","8 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","9 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","10 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","D'11 a 20 anys",29
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Ciclomotors","Més de 20 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","1 any",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","2 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","3 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","4 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","6 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","7 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","8 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","9 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","10 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","D'11 a 20 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Furgonetes","Més de 20 anys",5
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Camions","D'11 a 20 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Altres vehicles","7 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Altres vehicles","D'11 a 20 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Altres vehicles","Més de 20 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","Menys d'un any d'antiguitat",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","1 any",24
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","2 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","3 anys",20
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","4 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","5 anys",17
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","6 anys",17
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","7 anys",17
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","8 anys",5
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","9 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","10 anys",20
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","D'11 a 20 anys",136
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Turismes","Més de 20 anys",24
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","Menys d'un any d'antiguitat",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","1 any",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","2 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","3 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","4 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","5 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","6 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","7 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","8 anys",5
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","9 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","10 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","D'11 a 20 anys",48
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Motos","Més de 20 anys",22
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Ciclomotors","1 any",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Ciclomotors","5 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Ciclomotors","8 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Ciclomotors","D'11 a 20 anys",31
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Ciclomotors","Més de 20 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","Menys d'un any d'antiguitat",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","3 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","4 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","5 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","6 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","7 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","8 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","9 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","10 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","D'11 a 20 anys",13
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Furgonetes","Més de 20 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Camions","6 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Camions","D'11 a 20 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Camions","Més de 20 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Altres vehicles","8 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Altres vehicles","9 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Altres vehicles","10 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Altres vehicles","D'11 a 20 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Altres vehicles","Més de 20 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","Menys d'un any d'antiguitat",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","1 any",20
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","2 anys",17
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","3 anys",14
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","4 anys",18
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","5 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","6 anys",5
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","7 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","8 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","9 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","10 anys",11
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","D'11 a 20 anys",144
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Turismes","Més de 20 anys",32
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","Menys d'un any d'antiguitat",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","1 any",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","2 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","3 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","4 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","5 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","6 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","7 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","8 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","9 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","10 anys",8
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","D'11 a 20 anys",44
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Motos","Més de 20 anys",22
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Ciclomotors","Menys d'un any d'antiguitat",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Ciclomotors","2 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Ciclomotors","D'11 a 20 anys",18
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Ciclomotors","Més de 20 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Furgonetes","2 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Furgonetes","4 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Furgonetes","6 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Furgonetes","7 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Furgonetes","8 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Furgonetes","9 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Furgonetes","D'11 a 20 anys",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Furgonetes","Més de 20 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Camions","D'11 a 20 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Camions","Més de 20 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Altres vehicles","D'11 a 20 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Altres vehicles","Més de 20 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","Menys d'un any d'antiguitat",15
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","1 any",32
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","2 anys",34
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","3 anys",28
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","4 anys",24
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","5 anys",19
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","6 anys",22
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","7 anys",27
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","8 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","9 anys",14
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","10 anys",15
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","D'11 a 20 anys",161
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Turismes","Més de 20 anys",39
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","Menys d'un any d'antiguitat",7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","1 any",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","2 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","3 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","4 anys",14
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","5 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","6 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","7 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","8 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","9 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","10 anys",14
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","D'11 a 20 anys",76
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Motos","Més de 20 anys",35
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Ciclomotors","Menys d'un any d'antiguitat",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Ciclomotors","1 any",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Ciclomotors","6 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Ciclomotors","8 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Ciclomotors","9 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Ciclomotors","10 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Ciclomotors","D'11 a 20 anys",22
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Ciclomotors","Més de 20 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Furgonetes","1 any",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Furgonetes","2 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Furgonetes","4 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Furgonetes","5 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Furgonetes","8 anys",2
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Furgonetes","9 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Furgonetes","10 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Furgonetes","D'11 a 20 anys",13
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Furgonetes","Més de 20 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Camions","D'11 a 20 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Camions","Més de 20 anys",5
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Altres vehicles","3 anys",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Altres vehicles","D'11 a 20 anys",3
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Altres vehicles","Més de 20 anys",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","Menys d'un any d'antiguitat",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","1 any",16
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","2 anys",17
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","3 anys",16
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","4 anys",12
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","5 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","6 anys",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","7 anys",6
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","8 anys",11
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","9 anys",11
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","10 anys",11
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Turismes","D'11 a 20 anys",123
